passage,lineage,rep,BP,RI,sense,DVG_type,length_dvg,read_counts_virema,pBP_virema,pRI_virema,rpht_virema,read_counts_ditector,pBP_ditector,pRI_ditector,rpht_ditector
Five,C,One,1972,7870,Pos,Deletion_forward,4240,0,0,0,0,1,0.000578369,0,0.611516071
Five,C,One,198,4892,Pos,Deletion_forward,5444,0,0,0,0,1,0.00052687,0,0.611516071
Five,C,One,2005,8966,Pos,Deletion_forward,3177,0,0,0,0,1,0.000554324,0,0.611516071
Five,C,One,2008,4166,Pos,Deletion_forward,7980,0,0,0,0,1,0.000547345,0,0.611516071
Five,C,One,2010,4597,Pos,Deletion_forward,7551,0,0,0,0,1,0.000548546,0,0.611516071
Five,C,One,2012,4356,Pos,Deletion_forward,7794,0,0,0,0,1,0.000548847,0,0.611516071
Five,C,One,201,108,Pos,Insertion_forward,10231,0,0,0,0,1,0.000553403,0,0.611516071
Five,C,One,2131,4638,Pos,Deletion_forward,7631,0,0,0,0,1,0.00052356,0,0.611516071
Five,C,One,2132,7483,Pos,Deletion_forward,4787,0,0,0,0,1,0.000526593,0,0.611516071
Five,C,One,2132,8445,Pos,Deletion_forward,3825,0,0,0,0,1,0.000526593,0,0.611516071
Five,C,One,2140,5354,Pos,Deletion_forward,6924,0,0,0,0,1,0.000532765,0,0.611516071
Five,C,One,2143,6560,Pos,Deletion_forward,5721,0,0,0,0,1,0.000558971,0,0.611516071
Five,C,One,2152,5169,Pos,Deletion_forward,7121,0,0,0,0,1,0.000536193,0,0.611516071
Five,C,One,2155,7407,Pos,Deletion_forward,4886,0,0,0,0,1,0.000497018,0,0.611516071
Five,C,One,2188,6678,Pos,Deletion_forward,5648,0,0,0,0,1,0.000434972,0,0.611516071
Five,C,One,2193,6682,Pos,Deletion_forward,5649,0,0,0,0,1,0.000420698,0,0.611516071
Five,C,One,2213,1576,Pos,Insertion_forward,10775,0,0,0,0,1,0.00041425,0,0.611516071
Five,C,One,2251,8328,Pos,Deletion_forward,4061,0,0,0,0,1,0.000471921,0,0.611516071
Five,C,One,2297,6071,Pos,Deletion_forward,6364,0,0,0,0,1,0.000421941,0,0.611516071
Five,C,One,2297,8921,Pos,Deletion_forward,3514,0,0,0,0,1,0.000421941,0,0.611516071
Five,C,One,2337,2206,Pos,Insertion_forward,10269,0,0,0,0,1,0.000514403,0,0.611516071
Five,C,One,235,3181,Pos,Deletion_forward,7192,0,0,0,0,1,0.000674309,0,0.611516071
Five,C,One,236,6605,Pos,Deletion_forward,3769,0,0,0,0,1,0.000714286,0,0.611516071
Five,C,One,2405,2408,Pos,Deletion_forward,10135,0,0,0,0,1,0.0004095,0,0.611516071
Five,C,One,2425,760,Pos,Insertion_forward,11803,0,0,0,0,1,0.000419815,0,0.611516071
Five,C,One,2425,8553,Pos,Deletion_forward,4010,0,0,0,0,1,0.000419815,0,0.611516071
Five,C,One,2429,7685,Pos,Deletion_forward,4882,0,0,0,0,1,0.000445831,0,0.611516071
Five,C,One,2432,7147,Pos,Deletion_forward,5423,0,0,0,0,1,0.000622665,0,0.611516071
Five,C,One,2433,6118,Pos,Deletion_forward,6453,0,0,0,0,1,0.000645161,0,0.611516071
Five,C,One,243,6378,Pos,Deletion_forward,4003,0,0,0,0,1,0.000835422,0,0.611516071
Five,C,One,2451,2576,Pos,Deletion_forward,10013,0,0,0,0,1,0.00069979,0,0.611516071
Five,C,One,2582,3377,Pos,Deletion_forward,9343,0,0,0,0,1,0.000566893,0,0.611516071
Five,C,One,2614,8018,Pos,Deletion_forward,4734,0,0,0,0,1,0.000581734,0,0.611516071
Five,C,One,2677,8539,Pos,Deletion_forward,4276,0,0,0,0,1,0.000878735,0,0.611516071
Five,C,One,268,766,Pos,Deletion_forward,9640,0,0,0,0,1,0.000981354,0,0.611516071
Five,C,One,2701,5019,Pos,Deletion_forward,7820,0,0,0,0,1,0.000862813,0,0.611516071
Five,C,One,2712,1891,Pos,Insertion_forward,10959,0,0,0,0,1,0.000974659,0,0.611516071
Five,C,One,2733,8366,Pos,Deletion_forward,4505,0,0,0,0,1,0.000723589,0,0.611516071
Five,C,One,2752,8553,Pos,Deletion_forward,4337,0,0,0,0,1,0.000584795,0,0.611516071
Five,C,One,2794,2199,Pos,Insertion_forward,10733,0,0,0,0,1,0.000592417,0,0.611516071
Five,C,One,2825,6602,Pos,Deletion_forward,6361,0,0,0,0,1,0.000503271,0,0.611516071
Five,C,One,2827,5107,Pos,Deletion_forward,7858,0,0,0,0,1,0.000503778,0,0.611516071
Five,C,One,2832,3228,Pos,Deletion_forward,9742,0,0,0,0,1,0.000537924,0,0.611516071
Five,C,One,287,1585,Pos,Deletion_forward,8840,0,0,0,0,1,0.001176471,0,0.611516071
Five,C,One,2880,1294,Pos,Insertion_forward,11724,0,0,0,0,1,0.000567859,0,0.611516071
Five,C,One,2880,7389,Pos,Deletion_forward,5629,0,0,0,0,1,0.000567859,0,0.611516071
Five,C,One,2918,8183,Pos,Deletion_forward,4873,0,0,0,0,1,0.000388954,0,0.611516071
Five,C,One,2922,6655,Pos,Deletion_forward,6405,0,0,0,0,1,0.000390778,0,0.611516071
Five,C,One,2923,8448,Pos,Deletion_forward,4613,0,0,0,0,1,0.000379651,0,0.611516071
Five,C,One,2943,1109,Pos,Insertion_forward,11972,0,0,0,0,1,0.00032175,0,0.611516071
Five,C,One,2947,133,Pos,Insertion_forward,12952,0,0,0,0,1,0.000327439,0,0.611516071
Five,C,One,2952,2211,Pos,Insertion_forward,10879,0,0,0,0,1,0.000347464,0,0.611516071
Five,C,One,2955,9089,Pos,Deletion_forward,4004,0,0,0,0,1,0.000331345,0,0.611516071
Five,C,One,296,9672,Pos,Deletion_forward,762,0,0,0,0,1,0.001319261,0,0.611516071
Five,C,One,3017,6026,Pos,Deletion_forward,7129,0,0,0,0,1,0.000275255,0,0.611516071
Five,C,One,3025,8012,Pos,Deletion_forward,5151,0,0,0,0,1,0.000297708,0,0.611516071
Five,C,One,3028,2747,Pos,Insertion_forward,10419,0,0,0,0,1,0.000305623,0,0.611516071
Five,C,One,3029,4219,Pos,Deletion_forward,8948,0,0,0,0,1,0.000316156,0,0.611516071
Five,C,One,3072,350,Pos,Insertion_forward,12860,0,0,0,0,1,0.00030722,0,0.611516071
Five,C,One,307,3993,Pos,Deletion_forward,6452,0,0,0,0,1,0.001956947,0,0.611516071
Five,C,One,308,2421,Pos,Deletion_forward,8025,0,0,0,0,1,0.002252252,0,0.611516071
Five,C,One,3092,4962,Pos,Deletion_forward,8268,0,0,0,0,1,0.000320205,0,0.611516071
Five,C,One,3105,1466,Pos,Insertion_forward,11777,0,0,0,0,1,0.000356888,0,0.611516071
Five,C,One,3105,8739,Pos,Deletion_forward,4504,0,0,0,0,1,0.000356888,0,0.611516071
Five,C,One,3110,5327,Pos,Deletion_forward,7921,0,0,0,0,1,0.000384172,0,0.611516071
Five,C,One,3128,1655,Pos,Insertion_forward,11611,0,0,0,0,1,0.00037594,0,0.611516071
Five,C,One,3134,2535,Pos,Insertion_forward,10737,0,0,0,0,1,0.000413223,0,0.611516071
Five,C,One,3143,8178,Pos,Deletion_forward,5103,0,0,0,0,1,0.000488998,0,0.611516071
Five,C,One,3169,2311,Pos,Insertion_forward,10996,0,0,0,0,1,0.000445038,0,0.611516071
Five,C,One,3256,6492,Pos,Deletion_forward,6902,0,0,0,0,1,0.000448833,0,0.611516071
Five,C,One,3312,2221,Pos,Insertion_forward,11229,0,0,0,0,1,0.00042735,0,0.611516071
Five,C,One,3322,5415,Pos,Deletion_forward,8045,0,0,0,0,1,0.000373692,0,0.611516071
Five,C,One,3323,4348,Pos,Deletion_forward,9113,0,0,0,0,1,0.000379507,0,0.611516071
Five,C,One,334,340,Pos,Deletion_forward,10132,0,0,0,0,5,0.008976661,0,3.057580353
Five,C,One,335,340,Pos,Deletion_forward,10133,0,0,0,0,1,0.001798561,0,0.611516071
Five,C,One,336,339,Pos,Deletion_forward,10135,0,0,0,0,1,0.001798561,0,0.611516071
Five,C,One,3374,6838,Pos,Deletion_forward,6674,0,0,0,0,1,0.000287356,0,0.611516071
Five,C,One,3377,1886,Pos,Insertion_forward,11629,0,0,0,0,1,0.000280899,0,0.611516071
Five,C,One,3378,1254,Pos,Insertion_forward,12262,0,0,0,0,1,0.000332116,0,0.611516071
Five,C,One,3378,532,Pos,Insertion_forward,12984,0,0,0,0,1,0.000332116,0,0.611516071
Five,C,One,337,336,Pos,Insertion_forward,10139,0,0,0,0,1,0.001805054,0,0.611516071
Five,C,One,337,342,Pos,Deletion_forward,10133,0,0,0,0,3,0.005415162,0,1.834548212
Five,C,One,3388,4371,Pos,Deletion_forward,9155,0,0,0,0,1,0.000361141,0,0.611516071
Five,C,One,3393,6471,Pos,Deletion_forward,7060,0,0,0,0,1,0.000358938,0,0.611516071
Five,C,One,3398,5107,Pos,Deletion_forward,8429,0,0,0,0,1,0.000357143,0,0.611516071
Five,C,One,339,336,Pos,Insertion_forward,10141,0,0,0,0,1,0.005050505,0,0.611516071
Five,C,One,339,344,Pos,Deletion_forward,10133,0,0,0,0,1,0.005050505,0,0.611516071
Five,C,One,3400,3935,Pos,Deletion_forward,9603,0,0,0,0,1,0.00030003,0,0.611516071
Five,C,One,343,340,Pos,Insertion_forward,10141,0,0,0,0,1,0.001633987,0,0.611516071
Five,C,One,343,341,Pos,Insertion_forward,10140,0,0,0,0,1,0.001633987,0,0.611516071
Five,C,One,3461,2163,Pos,Insertion_forward,11436,0,0,0,0,1,0.000324254,0,0.611516071
Five,C,One,3465,7688,Pos,Deletion_forward,5915,0,0,0,0,1,0.000358423,0,0.611516071
Five,C,One,348,353,Pos,Deletion_forward,10133,0,0,0,0,1,0.001644737,0,0.611516071
Five,C,One,349,1101,Pos,Deletion_forward,9386,0,0,0,0,16,0.026315789,0,9.78425713
Five,C,One,350,347,Pos,Insertion_forward,10141,0,0,0,0,1,0.001633987,0,0.611516071
Five,C,One,350,348,Pos,Insertion_forward,10140,0,0,0,0,2,0.003267974,0,1.223032141
Five,C,One,3512,7760,Pos,Deletion_forward,5890,0,0,0,0,1,0.000707214,0,0.611516071
Five,C,One,3515,5189,Pos,Deletion_forward,8464,0,0,0,0,1,0.000742942,0,0.611516071
Five,C,One,3517,4978,Pos,Deletion_forward,8677,0,0,0,0,1,0.000769823,0,0.611516071
Five,C,One,3517,6017,Pos,Deletion_forward,7638,0,0,0,0,1,0.000769823,0,0.611516071
Five,C,One,3518,1184,Pos,Insertion_forward,12472,0,0,0,0,1,0.000844595,0,0.611516071
Five,C,One,3518,3146,Pos,Insertion_forward,10510,0,0,0,0,1,0.000844595,0,0.611516071
Five,C,One,3518,463,Pos,Insertion_forward,13193,0,0,0,0,1,0.000844595,0,0.611516071
Five,C,One,3518,6840,Pos,Deletion_forward,6816,0,0,0,0,1,0.000844595,0,0.611516071
Five,C,One,3539,5895,Pos,Deletion_forward,7782,0,0,0,0,1,0.001061571,0,0.611516071
Five,C,One,3544,5384,Pos,Deletion_forward,8298,0,0,0,0,1,0.000984252,0,0.611516071
Five,C,One,3623,1377,Pos,Insertion_forward,12384,0,0,0,0,1,0.00075188,0,0.611516071
Five,C,One,3677,9373,Pos,Deletion_forward,4442,0,0,0,0,1,0.000617284,0,0.611516071
Five,C,One,3702,9089,Pos,Deletion_forward,4751,0,0,0,0,1,0.000717875,0,0.611516071
Five,C,One,3765,7239,Pos,Deletion_forward,6664,0,0,0,0,1,0.000509944,0,0.611516071
Five,C,One,3784,8944,Pos,Deletion_forward,4978,0,0,0,0,1,0.000527148,0,0.611516071
Five,C,One,3801,2229,Pos,Insertion_forward,11710,0,0,0,0,1,0.000533903,0,0.611516071
Five,C,One,3823,5473,Pos,Deletion_forward,8488,0,0,0,0,1,0.000528821,0,0.611516071
Five,C,One,3843,8632,Pos,Deletion_forward,5349,0,0,0,0,1,0.000492126,0,0.611516071
Five,C,One,3873,7602,Pos,Deletion_forward,6409,0,0,0,0,1,0.000631313,0,0.611516071
Five,C,One,3883,7555,Pos,Deletion_forward,6466,0,0,0,0,1,0.000670241,0,0.611516071
Five,C,One,3914,8665,Pos,Deletion_forward,5387,0,0,0,0,1,0.000841751,0,0.611516071
Five,C,One,3915,35,Pos,Insertion_forward,14018,0,0,0,0,1,0.000862069,0,0.611516071
Five,C,One,3959,5292,Pos,Deletion_forward,8805,0,0,0,0,1,0.000520833,0,0.611516071
Five,C,One,3973,5505,Pos,Deletion_forward,8606,0,0,0,0,1,0.000473037,0,0.611516071
Five,C,One,3974,3638,Pos,Insertion_forward,10474,0,0,0,0,3,0.001454193,0,1.834548212
Five,C,One,3975,3719,Pos,Insertion_forward,10394,0,0,0,0,1,0.000486618,0,0.611516071
Five,C,One,3979,2359,Pos,Insertion_forward,11758,0,0,0,0,1,0.000538213,0,0.611516071
Five,C,One,398,403,Pos,Deletion_forward,10133,0,0,0,0,1,0.000866551,0,0.611516071
Five,C,One,399,404,Pos,Deletion_forward,10133,0,0,0,0,1,0.000856898,0,0.611516071
Five,C,One,4074,4133,Pos,Deletion_forward,10079,0,0,0,0,1,0.000491642,0,0.611516071
Five,C,One,4075,8,Pos,Insertion_forward,14205,0,0,0,0,1,0.00049456,0,0.611516071
Five,C,One,4172,2973,Pos,Insertion_forward,11337,0,0,0,0,1,0.000543478,0,0.611516071
Five,C,One,4191,3436,Pos,Insertion_forward,10893,0,0,0,0,1,0.000503525,0,0.611516071
Five,C,One,4235,943,Pos,Insertion_forward,13430,0,0,0,0,1,0.000399202,0,0.611516071
Five,C,One,4255,1846,Pos,Insertion_forward,12547,0,0,0,0,1,0.00041684,0,0.611516071
Five,C,One,4271,6586,Pos,Deletion_forward,7823,0,0,0,0,1,0.000426257,0,0.611516071
Five,C,One,4272,3375,Pos,Insertion_forward,11035,0,0,0,0,1,0.000429185,0,0.611516071
Five,C,One,4288,8696,Pos,Deletion_forward,5730,0,0,0,0,1,0.000513875,0,0.611516071
Five,C,One,4290,3254,Pos,Insertion_forward,11174,0,0,0,0,1,0.000592417,0,0.611516071
Five,C,One,4290,8741,Pos,Deletion_forward,5687,0,0,0,0,1,0.000592417,0,0.611516071
Five,C,One,4295,4595,Pos,Deletion_forward,9838,0,0,0,0,1,0.000654879,0,0.611516071
Five,C,One,4330,1331,Pos,Insertion_forward,13137,0,0,0,0,1,0.000401284,0,0.611516071
Five,C,One,4332,3820,Pos,Insertion_forward,10650,0,0,0,0,1,0.000390472,0,0.611516071
Five,C,One,4336,6883,Pos,Deletion_forward,7591,0,0,0,0,1,0.000409333,0,0.611516071
Five,C,One,4337,4867,Pos,Deletion_forward,9608,0,0,0,0,1,0.000417885,0,0.611516071
Five,C,One,4356,4237,Pos,Insertion_forward,10257,0,0,0,0,1,0.000369004,0,0.611516071
Five,C,One,4356,7360,Pos,Deletion_forward,7134,0,0,0,0,1,0.000369004,0,0.611516071
Five,C,One,4383,3628,Pos,Insertion_forward,10893,0,0,0,0,1,0.000412371,0,0.611516071
Five,C,One,4458,4877,Pos,Deletion_forward,9719,0,0,0,0,1,0.000704225,0,0.611516071
Five,C,One,4462,4909,Pos,Deletion_forward,9691,0,0,0,0,1,0.000713267,0,0.611516071
Five,C,One,4465,4860,Pos,Deletion_forward,9743,0,0,0,0,1,0.000713776,0,0.611516071
Five,C,One,4491,1256,Pos,Insertion_forward,13373,0,0,0,0,1,0.00102459,0,0.611516071
Five,C,One,4524,4527,Pos,Deletion_forward,10135,0,0,0,0,1,0.000805153,0,0.611516071
Five,C,One,4583,2923,Pos,Insertion_forward,11798,0,0,0,0,1,0.000455581,0,0.611516071
Five,C,One,4587,9039,Pos,Deletion_forward,5686,0,0,0,0,1,0.00043592,0,0.611516071
Five,C,One,4612,9500,Pos,Deletion_forward,5250,0,0,0,0,1,0.000330797,0,0.611516071
Five,C,One,4621,3064,Pos,Insertion_forward,11695,0,0,0,0,1,0.000287687,0,0.611516071
Five,C,One,4622,4148,Pos,Insertion_forward,10612,0,0,0,0,1,0.000284414,0,0.611516071
Five,C,One,4635,616,Pos,Insertion_forward,14157,0,0,0,0,1,0.000242718,0,0.611516071
Five,C,One,4637,5395,Pos,Deletion_forward,9380,0,0,0,0,1,0.000254972,0,0.611516071
Five,C,One,4643,7532,Pos,Deletion_forward,7249,0,0,0,0,1,0.000246063,0,0.611516071
Five,C,One,464,211,Pos,Insertion_forward,10391,0,0,0,0,1,0.000555247,0,0.611516071
Five,C,One,4699,8105,Pos,Deletion_forward,6732,0,0,0,0,1,0.000199681,0,0.611516071
Five,C,One,4705,8012,Pos,Deletion_forward,6831,0,0,0,0,1,0.000200965,0,0.611516071
Five,C,One,4728,5196,Pos,Deletion_forward,9670,0,0,0,0,1,0.000249938,0,0.611516071
Five,C,One,4734,5872,Pos,Deletion_forward,9000,0,0,0,0,1,0.000260688,0,0.611516071
Five,C,One,4759,2606,Pos,Insertion_forward,12291,0,0,0,0,1,0.000283607,0,0.611516071
Five,C,One,4763,5230,Pos,Deletion_forward,9671,0,0,0,0,1,0.000280426,0,0.611516071
Five,C,One,4769,5100,Pos,Deletion_forward,9807,0,0,0,0,1,0.000294031,0,0.611516071
Five,C,One,4770,5101,Pos,Deletion_forward,9807,0,0,0,0,1,0.000310078,0,0.611516071
Five,C,One,4774,4670,Pos,Insertion_forward,10242,0,0,0,0,1,0.000350263,0,0.611516071
Five,C,One,477,8263,Pos,Deletion_forward,2352,0,0,0,0,1,0.000540833,0,0.611516071
Five,C,One,4800,2339,Pos,Insertion_forward,12599,0,0,0,0,1,0.000414079,0,0.611516071
Five,C,One,480,5934,Pos,Deletion_forward,4684,0,0,0,0,1,0.000552181,0,0.611516071
Five,C,One,4810,7,Pos,Insertion_forward,14941,0,0,0,0,1,0.000378501,0,0.611516071
Five,C,One,4828,4712,Pos,Insertion_forward,10254,0,0,0,0,1,0.000356761,0,0.611516071
Five,C,One,4896,2538,Pos,Insertion_forward,12496,0,0,0,0,1,0.00031736,0,0.611516071
Five,C,One,4930,7875,Pos,Deletion_forward,7193,0,0,0,0,1,0.000342818,0,0.611516071
Five,C,One,4969,5571,Pos,Deletion_forward,9536,0,0,0,0,1,0.000384615,0,0.611516071
Five,C,One,4975,4600,Pos,Insertion_forward,10513,0,0,0,0,1,0.000397298,0,0.611516071
Five,C,One,5004,5708,Pos,Deletion_forward,9434,0,0,0,0,1,0.00039185,0,0.611516071
Five,C,One,5005,1706,Pos,Insertion_forward,13437,0,0,0,0,1,0.000385654,0,0.611516071
Five,C,One,5007,8723,Pos,Deletion_forward,6422,0,0,0,0,1,0.000385505,0,0.611516071
Five,C,One,5022,5310,Pos,Deletion_forward,9850,0,0,0,0,1,0.000355872,0,0.611516071
Five,C,One,5024,7091,Pos,Deletion_forward,8071,0,0,0,0,1,0.000355619,0,0.611516071
Five,C,One,5060,111,Pos,Insertion_forward,15087,0,0,0,0,1,0.000386399,0,0.611516071
Five,C,One,5081,4190,Pos,Insertion_forward,11029,0,0,0,0,1,0.000342466,0,0.611516071
Five,C,One,5118,4349,Pos,Insertion_forward,10907,0,0,0,0,1,0.000406669,0,0.611516071
Five,C,One,5118,8485,Pos,Deletion_forward,6771,0,0,0,0,1,0.000406669,0,0.611516071
Five,C,One,5147,5073,Pos,Insertion_forward,10212,0,0,0,0,1,0.000404204,0,0.611516071
Five,C,One,5154,7389,Pos,Deletion_forward,7903,0,0,0,0,1,0.00036075,0,0.611516071
Five,C,One,5161,3793,Pos,Insertion_forward,11506,0,0,0,0,1,0.000340368,0,0.611516071
Five,C,One,5167,8148,Pos,Deletion_forward,7157,0,0,0,0,1,0.000323729,0,0.611516071
Five,C,One,5170,8344,Pos,Deletion_forward,6964,0,0,0,0,1,0.000334336,0,0.611516071
Five,C,One,5185,9609,Pos,Deletion_forward,5714,0,0,0,0,1,0.000341413,0,0.611516071
Five,C,One,5189,3120,Pos,Insertion_forward,12207,0,0,0,0,1,0.000334336,0,0.611516071
Five,C,One,5217,6815,Pos,Deletion_forward,8540,0,0,0,0,1,0.000329381,0,0.611516071
Five,C,One,5235,1351,Pos,Insertion_forward,14022,0,0,0,0,1,0.000334225,0,0.611516071
Five,C,One,5235,5161,Pos,Insertion_forward,10212,0,0,0,0,1,0.000334225,0,0.611516071
Five,C,One,5252,9575,Pos,Deletion_forward,5815,0,0,0,0,1,0.000317561,0,0.611516071
Five,C,One,5253,7572,Pos,Deletion_forward,7819,0,0,0,0,1,0.000322789,0,0.611516071
Five,C,One,5267,7495,Pos,Deletion_forward,7910,0,0,0,0,1,0.000313283,0,0.611516071
Five,C,One,5282,3741,Pos,Insertion_forward,11679,0,0,0,0,1,0.000291121,0,0.611516071
Five,C,One,5290,2972,Pos,Insertion_forward,12456,0,0,0,0,1,0.000286533,0,0.611516071
Five,C,One,5298,2499,Pos,Insertion_forward,12937,0,0,0,0,1,0.000368189,0,0.611516071
Five,C,One,5321,849,Pos,Insertion_forward,14610,0,0,0,0,1,0.000386698,0,0.611516071
Five,C,One,532,2243,Pos,Deletion_forward,8427,0,0,0,0,1,0.000469484,0,0.611516071
Five,C,One,5348,6382,Pos,Deletion_forward,9104,0,0,0,0,1,0.000359712,0,0.611516071
Five,C,One,5351,2893,Pos,Insertion_forward,12596,0,0,0,0,1,0.000362713,0,0.611516071
Five,C,One,5356,7608,Pos,Deletion_forward,7886,0,0,0,0,1,0.000352858,0,0.611516071
Five,C,One,5364,1982,Pos,Insertion_forward,13520,0,0,0,0,1,0.000355619,0,0.611516071
Five,C,One,5371,2045,Pos,Insertion_forward,13464,0,0,0,0,1,0.000354862,0,0.611516071
Five,C,One,5373,2225,Pos,Insertion_forward,13286,0,0,0,0,1,0.000362319,0,0.611516071
Five,C,One,5373,8224,Pos,Deletion_forward,7287,0,0,0,0,1,0.000362319,0,0.611516071
Five,C,One,5405,9577,Pos,Deletion_forward,5966,0,0,0,0,1,0.000384172,0,0.611516071
Five,C,One,5413,3834,Pos,Insertion_forward,11717,0,0,0,0,1,0.000407997,0,0.611516071
Five,C,One,5421,1378,Pos,Insertion_forward,14181,0,0,0,0,1,0.000405022,0,0.611516071
Five,C,One,5425,2032,Pos,Insertion_forward,13531,0,0,0,0,1,0.000396825,0,0.611516071
Five,C,One,5441,2988,Pos,Insertion_forward,12591,0,0,0,0,1,0.000434216,0,0.611516071
Five,C,One,5441,4629,Pos,Insertion_forward,10950,0,0,0,0,1,0.000434216,0,0.611516071
Five,C,One,5441,5098,Pos,Insertion_forward,10481,0,0,0,0,1,0.000434216,0,0.611516071
Five,C,One,5442,7333,Pos,Deletion_forward,8247,0,0,0,0,1,0.00043802,0,0.611516071
Five,C,One,5447,5359,Pos,Insertion_forward,10226,0,0,0,0,1,0.000435161,0,0.611516071
Five,C,One,5451,5363,Pos,Insertion_forward,10226,0,0,0,0,2,0.00087184,0,1.223032141
Five,C,One,5454,5366,Pos,Insertion_forward,10226,0,0,0,0,1,0.000430849,0,0.611516071
